Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
SdCY1rwgMNo,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Omniscience Explained Simply,Public,Processed,2024-10-01T20:37:14+00:00,2024-10-01T20:37:45+00:00
TrnnrtXAZh4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Omniscience Explained Simply,Public,Processed,2024-10-01T20:41:06+00:00,2024-10-01T20:41:44+00:00
gAcIVlZMuF0,389000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Eye of the Hurricane,Public,Processed,2024-10-03T04:31:12+00:00,2024-10-03T04:32:39+00:00
7BOBcVCJRf4,462000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: My Line of Work,Public,Processed,2024-10-03T04:53:05+00:00,2024-10-05T01:00:06+00:00
j8SElon-bW8,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: My Line of Work,Public,Processed,2024-10-03T04:55:42+00:00,2024-10-03T04:56:17+00:00
yOoUN3vUoBc,234000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav,Public,Processed,2024-10-03T06:23:53+00:00,2024-10-08T01:00:38+00:00
PLwRofU1tGg,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav,Public,Processed,2024-10-03T06:25:15+00:00,2024-10-03T06:38:14+00:00
WItOCq2dreA,360000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Thank You,Public,Processed,2024-10-03T14:38:07+00:00,2024-10-03T14:39:53+00:00
GgwMuJViOas,399000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: We Are Born Again,Public,Processed,2024-10-03T15:53:37+00:00,2024-10-03T15:55:17+00:00
LgX_HvOj0TI,204000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Left For Dead,Public,Processed,2024-10-03T16:22:26+00:00,2024-10-07T01:00:11+00:00
w_2ndVMjGbQ,552000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"L&tEoW: St Augustine, James Baldwin, & The Enneagram",Public,Processed,2024-10-03T21:07:52+00:00,2024-10-14T13:01:10+00:00
TRY6VmvvXSI,337000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: TransRationalBlues,Public,Processed,2024-10-03T22:38:00+00:00,2024-10-11T01:00:15+00:00
x9t37a9XwJo,257000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Holy Spirit,Public,Processed,2024-10-03T23:11:37+00:00,2024-10-12T01:00:39+00:00
ycH-yZT59XU,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"James Baldwin, St. Augustine, & Confession",Public,Processed,2024-10-04T15:30:11+00:00,2024-10-04T15:30:37+00:00
WOI8g3lVDZ4,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Man of Constant Sorrow,Public,Processed,2024-10-04T15:32:33+00:00,2024-10-04T16:30:12+00:00
CvdVt1ykJlA,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Man of Constant Sorrow,Public,Processed,2024-10-04T15:35:05+00:00,2024-10-04T17:30:01+00:00
L7-I7vMd4MI,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Man of Constant Sorrow,Public,Processed,2024-10-04T15:37:07+00:00,2024-10-04T18:30:15+00:00
3EJq47hdNsc,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Dissolving Trauma Bonds,Public,Processed,2024-10-04T15:39:13+00:00,2024-10-04T19:30:00+00:00
FoawS1_F33Y,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Life’s Work,Public,Processed,2024-10-04T20:31:09+00:00,2024-10-04T20:31:43+00:00
i1KLS3p9meY,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,ReComposing Our Sacred Text,Public,Processed,2024-10-05T13:18:34+00:00,2024-10-05T13:19:03+00:00
FtwbwF0_tbY,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,What Is Wrong With You? Foundational Questions,Public,Processed,2024-10-05T14:41:36+00:00,2024-10-05T14:43:30+00:00
TYZht93E0oI,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Autobiographical Composition: Jason Breed,Public,Processed,2024-10-05T15:12:41+00:00,2024-10-05T15:13:13+00:00
KAkgE7PxuPA,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Jesus, Manifest Destiny, & Wetiko Spirit",Public,Processed,2024-10-05T16:14:22+00:00,2024-10-05T16:14:56+00:00
Yji8s0_LpTM,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: First Things First,Public,Processed,2024-10-05T17:22:52+00:00,2024-10-05T17:23:32+00:00
uNibkxigD0g,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Being Re-Membered with Jesus,Public,Processed,2024-10-05T18:32:09+00:00,2024-10-05T18:32:49+00:00
EtrBGpflMmA,59000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"L&tEoW: I’m Prescient, Baby",Public,Processed,2024-10-05T19:16:30+00:00,2024-10-05T19:17:03+00:00
9xQ4V9mDp0c,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Christ Initiation,Public,Processed,2024-10-05T20:01:30+00:00,2024-10-05T20:02:11+00:00
0zW92Kuu86c,663000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: First Things First,Public,Processed,2024-10-06T05:42:41+00:00,2024-10-14T01:00:01+00:00
OZU-1arg1jw,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: First Things First,Public,Processed,2024-10-06T13:18:11+00:00,2024-10-06T14:58:46+00:00
qrKQOHCCgHo,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Jazz School,Public,Processed,2024-10-06T14:38:47+00:00,2024-10-06T15:30:15+00:00
c8iTru2zhVw,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Scales & Arpeggios,Public,Processed,2024-10-06T14:47:26+00:00,2024-10-06T16:00:37+00:00
VV3fOX5Mb28,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Stories of Woe,Public,Processed,2024-10-06T14:49:15+00:00,2024-10-06T17:00:20+00:00
g_-CK7FUIa8,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Guitar Lessons,Public,Processed,2024-10-06T14:50:21+00:00,2024-10-06T18:00:23+00:00
o_TI1Evy4L8,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Autumn Leaves,Public,Processed,2024-10-06T14:52:54+00:00,2024-10-06T19:00:31+00:00
GQQHD6WWC28,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Autumn Leaves Part2,Public,Processed,2024-10-06T14:55:37+00:00,2024-10-06T19:30:01+00:00
hFZOFYDlyJI,248000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Jesus, Jung, & Stories",Public,Processed,2024-10-07T11:45:36+00:00,2024-10-07T11:53:10+00:00
sMFOZHYFCJQ,61000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Morgan Freeman’s Attention,Public,Processed,2024-10-08T13:07:33+00:00,2024-10-08T13:08:19+00:00
ActuXh04JMM,572000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: To Be Perceived,Public,Processed,2024-10-08T17:11:50+00:00,2024-10-08T17:12:42+00:00
v9CXjUpAcUs,616000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Interpersonal Intelligence,Public,Processed,2024-10-09T00:14:29+00:00,2024-10-19T18:00:36+00:00
p3Avey5OhUk,206000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"L&tEoW: Honesty, Intimacy, & The Christ",Public,Processed,2024-10-09T00:15:08+00:00,2024-10-20T18:00:28+00:00
CmOG46olpOU,257000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Perennial Wisdom,Public,Processed,2024-10-09T11:21:45+00:00,2024-10-09T12:07:35+00:00
i9oduh7oC1E,150000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Auto Insurance Cancelled for Homelessness,Public,Processed,2024-10-09T21:57:02+00:00,2024-10-24T18:00:26+00:00
xE9WzFr_RTI,659000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Lover of the Word,Public,Processed,2024-10-10T20:02:52+00:00,2024-10-17T17:00:58+00:00
kHkVM7j5ths,513000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"L&tEoW: Kirbie Greene, Rat Crossings & Ravings of a Madman",Public,Processed,2024-10-11T14:29:11+00:00,2024-10-11T14:29:55+00:00
k0Ivv-_alrc,310000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: New Old Friends,Public,Processed,2024-10-13T05:55:46+00:00,2024-10-21T18:00:22+00:00
NBfiK4YJwjU,287000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Stage Performance & Love of Audience,Public,Processed,2024-10-13T08:12:07+00:00,2024-10-23T18:00:15+00:00
N4CQepvhwFA,57000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Scales & Arpeggios,Public,Processed,2024-10-13T20:15:32+00:00,2024-10-15T02:49:49+00:00
j3Cs6WSBFoU,288000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: God’s Jealousy,Public,Processed,2024-10-14T18:58:12+00:00,2024-10-26T16:00:44+00:00
YVRLnlKr4BQ,140000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Fell Through Me,Public,Processed,2024-10-14T19:08:41+00:00,2024-10-28T03:00:21+00:00
EsB_rqSaxc0,288000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Dear Grace,Public,Processed,2024-10-14T20:04:11+00:00,2024-10-29T08:00:14+00:00
SOd6tYStcGs,335000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Beyond the Tidal Pool,Public,Processed,2024-10-14T21:57:53+00:00,2024-10-30T11:00:37+00:00
3-aDoiHbFxs,537000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Sacrifice,Public,Processed,2024-10-15T00:28:00+00:00,2024-11-01T03:00:02+00:00
oP2AyiszWCQ,341000,Education,Credit Carla VanBlake Terwilliger,UCUQkPM6zQzIs0B6HiSlXbwg,You Are Welcome In This Place (Carla VanBlake Terwilliger),Public,Processed,2024-10-15T02:37:52+00:00,2024-11-01T12:01:08+00:00
dJd10AcsEQQ,281000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Cain & Abel,Public,Processed,2024-10-15T22:03:34+00:00,2024-11-02T11:00:48+00:00
GgSrIxX9GKY,464000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Montage Music at Mike’s,Public,Processed,2024-10-15T22:05:50+00:00,2024-11-03T12:00:16+00:00
HXei4nO-tu0,53000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav,Public,Processed,2024-10-15T23:18:49+00:00,2024-10-16T00:42:56+00:00
gjBjttZohj0,53000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinTrav,Public,Processed,2024-10-16T00:23:04+00:00,2024-10-16T00:23:27+00:00
MMmnbhlfGWo,438000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: you are Welcome In This Place,Public,Processed,2024-10-16T15:20:03+00:00,2024-11-04T12:00:24+00:00





