Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
lAlPTcCOC1w,20000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Praise the Lord,Public,Processed,2025-06-16T22:28:00+00:00,2025-06-16T22:28:28+00:00
xyVA1QKx2vc,457000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Ocean Front Office, An Invitation From A Priest, Used Bookstores, & Communion With Orcas",Public,Processed,2025-06-20T13:33:36+00:00,2025-06-20T13:36:28+00:00
54VPXv5_W8A,458000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Death of Self, Eve, And Christ Resurrected In Us",Public,Processed,2025-06-23T19:34:50+00:00,2025-06-23T19:35:51+00:00
CTPtlvaB34g,409000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Can’t Serve Two Masters,Public,Processed,2025-06-26T14:09:00+00:00,2025-06-26T14:11:17+00:00
Wtk3IQRLQyQ,709000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Intimacy With Suffering & Coming to Christ,Public,Processed,2025-06-26T14:11:30+00:00,2025-07-02T02:00:33+00:00
 -GxAiuM9K3o,220000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Upside Down Jesus & Silly Logic,Public,Processed,2025-06-26T14:12:08+00:00,2025-07-03T02:00:00+00:00
ub2BJ6V7GMg,339000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Old Friends & Baffled Kings,Public,Processed,2025-06-26T14:13:02+00:00,2025-07-05T15:01:28+00:00
xcC2NuQGYso,360000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,“Othering” Mental Illness,Public,Processed,2025-06-26T14:13:52+00:00,2025-07-08T16:01:41+00:00
8jc6WeljQfo,678000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Following Christ & Difficult Questions,Public,Processed,2025-06-26T14:16:31+00:00,2025-07-11T12:00:30+00:00
tZsi2Zc1vMI,721000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Deeper Power,Public,Processed,2025-06-26T22:02:14+00:00,2025-06-28T13:01:48+00:00
EXAkckW_3lY,151000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Homework for “Illness to Inspiration” class,Public,Processed,2025-06-26T23:52:08+00:00,2025-07-01T02:00:23+00:00
_F9zc_o9iMs,379000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Obligatory Images & Bandaids on Gaping Wounds,Public,Processed,2025-06-28T10:25:23+00:00,2025-06-28T10:27:37+00:00
zZoVcxgJUJY,476000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Street Smarts with TravelinTrav: How to know a true follower of Christ,Public,Processed,2025-06-29T22:15:53+00:00,2025-07-24T19:01:01+00:00
uB5mA1nbuw4,321000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cancel TravelinTrav,Public,Processed,2025-06-29T22:17:17+00:00,2025-07-16T07:00:54+00:00
QPXxNdpyfhY,433000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Do you know why the caged bird sings?,Public,Processed,2025-06-30T12:17:51+00:00,2025-06-30T12:19:36+00:00
po635Rra70c,337000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Moral Foundations Theory,Public,Processed,2025-07-01T23:40:38+00:00,2025-07-01T23:45:21+00:00
bo6PdvUA33U,438000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,A Testimony,Public,Processed,2025-07-02T01:14:16+00:00,2025-07-02T01:20:39+00:00
OhnrS2uZ_P4,456000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,12 Step Wisdom,Public,Processed,2025-07-02T01:15:09+00:00,2025-07-02T01:18:08+00:00
Fq1-gCUxuOk,573000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Red Church, Blue Church, I Church, You Church",Public,Processed,2025-07-02T18:45:18+00:00,2025-07-02T18:46:54+00:00
rtpZC8VYrgQ,308000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Living With Illness,Public,Processed,2025-07-05T21:08:54+00:00,2025-07-14T20:00:28+00:00
AlUERzffOyc,548000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Another Non-Binary Teaching,Public,Processed,2025-07-05T21:10:44+00:00,2025-07-18T09:00:24+00:00
CpiierxQeM4,319000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Content Creator,Public,Processed,2025-07-05T21:11:35+00:00,2025-07-23T07:00:20+00:00
Fi7b5fLv_X4,660000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Lover of the Word: Inside Stone, The Dogfish Song, & The Gospel Truth",Public,Processed,2025-07-05T21:12:54+00:00,2025-07-25T11:00:34+00:00
q6ui84iogtc,500000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Part 3: Red Church, Blue Church, I Church, You Church",Public,Processed,2025-07-05T21:13:51+00:00,2025-07-31T11:01:28+00:00
Yu-sAwnPqLU,657000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Part 2: Red Church, Blue Church, I Church, You Church",Public,Processed,2025-07-05T21:15:11+00:00,2025-07-30T11:00:58+00:00
PKKqTzBcEBs,573000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Part 1: Red Church, Blue Church, I Church, You Church",Public,Processed,2025-07-05T21:16:14+00:00,2025-07-17T12:00:48+00:00
XHhbMGuK3WU,591000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Forgiveness: The Keys to God’s Kingdom,Public,Processed,2025-07-06T05:44:52+00:00,2025-08-01T14:00:52+00:00
j8SniHDtAqI,902000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Gospel for Seekers,Public,Processed,2025-07-07T17:08:48+00:00,2025-07-10T00:00:56+00:00
XRmXWulefRg,541000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Full Spectrum Trav Visits a Priest,Public,Processed,2025-07-07T17:10:33+00:00,2025-07-11T00:00:41+00:00
md3HE3ipMA8,820000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Full Spectrum Trav: Bringing Value,Public,Processed,2025-07-07T17:11:46+00:00,2025-07-13T01:00:51+00:00
l379ZJ9BVbA,760000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Christ Testimony,Public,Processed,2025-07-07T17:19:35+00:00,2025-07-13T12:01:18+00:00
6A67XPCxK70,177000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Phillipians 2: 10-11,Public,Processed,2025-07-10T14:47:20+00:00,2025-07-10T14:49:38+00:00
IhwTcjYUlvA,279000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Un-Friended,Public,Processed,2025-07-10T14:49:14+00:00,2025-07-10T14:51:07+00:00
1pCTz128alM,230000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Jesus Wept,Public,Processed,2025-07-11T13:22:49+00:00,2025-07-11T13:24:18+00:00
MYLONiwLq_I,235000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"July 11, 2025",Public,Processed,2025-07-11T17:04:35+00:00,2025-07-11T17:24:40+00:00
p3wNfkoFb9o,459000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,A Prayer Offering in the Name of Jesus,Public,Processed,2025-07-12T09:04:34+00:00,2025-07-12T09:06:16+00:00
bGKarqHcK2I,166000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Matthew 11:28,Public,Processed,2025-07-12T13:54:53+00:00,2025-07-12T13:55:52+00:00
yQy_jTO07lE,570000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"So, You Call Yourself a Christian",Public,Processed,2025-07-12T22:09:57+00:00,2025-07-12T22:22:08+00:00
vOpQeAhaTQg,462000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Why do we call him, “Son of God”?",Public,Processed,2025-07-13T01:15:47+00:00,2025-07-13T01:17:40+00:00
yHVisBCwZ_U,382000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TravelinStringCamp,Public,Processed,2025-07-13T02:41:40+00:00,2025-07-13T02:45:21+00:00
xdcCL19R1es,360000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Escaping Toxic Situations: Giving Everything,Public,Processed,2025-07-13T03:02:28+00:00,2025-07-13T13:01:45+00:00
QYvSPqm_bng,91000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Monica & Nate Hagens: The Great Simplification,Public,Processed,2025-07-13T03:54:56+00:00,2025-07-13T03:59:19+00:00
oHUMcM1bh2Y,355000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cancel TravelinTrav,Public,Processed,2025-07-14T02:47:50+00:00,2025-07-14T02:50:28+00:00
LJr2wNkt0_0,471000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,God’s Word: A Miracle of Language,Public,Processed,2025-07-14T03:13:53+00:00,2025-07-14T03:30:24+00:00
lhhMCdDScwI,425000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Hitchin’ A Ride with TravelinTrav,Public,Processed,2025-07-14T04:15:00+00:00,2025-07-14T04:16:35+00:00
D76Ib1ftccc,753000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"John 1:11 He came to his own, but his own did not receive him",Public,Processed,2025-07-14T23:37:11+00:00,2025-07-15T00:39:10+00:00
m0a3MJUW2D4,517000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Why the Bible, Trav",Public,Processed,2025-07-14T23:37:40+00:00,2025-08-07T11:01:21+00:00
J0ehypzKKXk,512000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Brothers Helping Brothers,Public,Processed,2025-07-15T17:04:53+00:00,2025-07-15T17:14:15+00:00
QuzSPKVmkzw,724000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Electric Travis Makes French Toast,Public,Processed,2025-07-16T09:37:40+00:00,2025-07-16T09:44:58+00:00
LIwuDfg842M,6000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Evangelism!,Public,Processed,2025-07-18T04:47:07+00:00,2025-07-18T04:47:25+00:00
u23Qqhl8hBA,71000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Holy One: I Will Sing Your Praises,Public,Processed,2025-07-18T15:48:05+00:00,2025-07-18T15:51:02+00:00
R9FkQNk1PK8,434000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Praise God!,Public,Processed,2025-07-20T11:14:04+00:00,2025-07-20T11:14:55+00:00
dz8kAliYBpQ,498000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Stage Performance,Public,Processed,2025-07-20T11:43:05+00:00,2025-07-20T11:45:54+00:00
FN6kfQhjzl8,905000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Cancel For Breakfast: He Came To His Own,Public,Processed,2025-07-22T07:31:59+00:00,2025-07-22T07:38:14+00:00
LMB9gBm3Jxo,281000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,People Say Things,Public,Processed,2025-07-22T16:57:24+00:00,2025-07-22T16:58:54+00:00
uUymEP9EKEk,434000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Gospel Language,Public,Processed,2025-07-22T17:05:59+00:00,2025-07-22T17:07:33+00:00
Yxt2HNy93nE,515000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,TransRationalBlues: Fisher King,Public,Processed,2025-07-22T17:07:26+00:00,2025-07-22T17:16:11+00:00
w8fKUHs_SGQ,259000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Dear Grace: Carl Sagan,Public,Processed,2025-07-22T17:12:07+00:00,2025-07-22T17:14:12+00:00
M1Dt433PjJ4,50000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Ears For Holy Tomes,Public,Processed,2025-07-22T17:26:24+00:00,2025-07-22T17:30:43+00:00
lGufU0O9WUs,948000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Part 4: Red Church, Blue Church, “i” church, “you” church",Public,Processed,2025-07-22T17:31:55+00:00,2025-08-01T13:01:31+00:00
ZcS9nuhBpvI,203000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Hitchin’ a Ride with TravelinTrav: Working with NPC’s,Public,Processed,2025-07-22T17:32:36+00:00,2025-07-24T01:39:32+00:00





