Video ID,Approx Duration (ms),Video Category,Video Description (Original),Channel ID,Video Title (Original),Privacy,Video State,Video Create Timestamp,Video Publish Timestamp
WypnSs816-A,182000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Jitterbug Waltz (Fats Waller),Public,Processed,2020-12-31T20:40:44+00:00,2021-01-10T01:00:04+00:00
669ybCKxJpM,1444000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav & Olivia #1 Let Life Do the Livin',Public,Processed,2021-01-01T07:15:17+00:00,2021-01-01T07:31:52+00:00
aYvmP52UI1I,345000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Til This Is Over,Private,Processed,2021-01-02T15:20:09+00:00,2021-12-02T17:48:18+00:00
VgN_E1fwhJI,185000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Stella By Starlight, Victor Young 1944",Private,Processed,2021-01-03T03:00:27+00:00,2021-01-03T03:02:30+00:00
6e6UwvVSbLw,474000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,the composition becomes You,Public,Processed,2021-01-03T05:29:16+00:00,2021-01-03T05:39:45+00:00
Sz9jl0hLlo4,1639000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,MrRogers2,Private,Processed,2021-01-04T20:32:45+00:00,
sXecyEdIB_k,1657000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Travelin' Trav & Olivia #2, The map is not the terrain, sound in space, Ken Wilber, sensemaking",Public,Processed,2021-01-05T20:56:28+00:00,2021-01-05T22:09:47+00:00
84Rl8kfWBnU,348000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Till This Is Over,Public,Processed,2021-01-07T11:40:58+00:00,2021-01-26T23:57:35+00:00
T2ih3RIVQpw,2073000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Travelin' Trav & Olivia #3, I AM ME, First Contact",Public,Processed,2021-01-08T04:11:25+00:00,2021-01-11T12:12:24+00:00
wZYi3sCK7ZA,2007000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Travelin Trav & Olivia #3, I AM Me + First Contact",Private,Processed,2021-01-08T20:23:11+00:00,
fW6NeGlUJII,1778000,Music,"0:00 introduction
00:44 Olivia offers healing
1:03 our voices tremble",UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav & Olivia #4,Public,Processed,2021-01-13T00:23:22+00:00,2021-01-14T00:35:21+00:00
wKGWs-us4Ko,1896000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav & Olivia #5: Invisible Realms and Utopian Visions,Public,Processed,2021-01-21T00:51:26+00:00,2021-01-21T01:10:20+00:00
B-dIAz2mWvM,335000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,God's Jealousy,Public,Processed,2021-01-24T16:39:57+00:00,2021-01-24T16:43:20+00:00
X4NYfdfSvIk,198000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light In You,Private,Processed,2021-01-24T17:27:57+00:00,2021-01-24T17:29:44+00:00
Wnr3pnTiwLw,102000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,becoming the Master,Public,Processed,2021-01-26T16:05:06+00:00,2021-01-26T16:08:01+00:00
lb94IxZTon4,1518000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light in You,Public,Processed,2021-01-31T12:06:08+00:00,2021-11-26T15:44:57+00:00
_AutoazImq8,2257000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,the Light In You (2nd draft),Private,Processed,2021-01-31T20:14:03+00:00,
5U9jg94IgQQ,2538000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,The Light In You (Draft 3),Private,Processed,2021-02-02T18:48:24+00:00,
vz0r4YXJU88,726000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Pony Creek Trio KTQM 99.9 Clovis, New Mexico",Private,Processed,2021-02-10T16:54:57+00:00,
OLerA2lBK-Y,768000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"Pony Creek 99.1 Clovis, New Mexico Feb 10 2021",Private,Processed,2021-02-10T16:55:38+00:00,
X3imRwHF-1Y,101000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav and Olivia go to Oklahoma,Public,Processed,2021-03-01T15:23:26+00:00,2021-03-01T15:33:10+00:00
9gePdFgaM-I,262000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,number 7,Public,Processed,2021-03-09T13:02:33+00:00,2021-03-09T13:24:18+00:00
0bobmSU4YI0,49000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,travelin' trav hanging out with Jeremy Studdard and family!,Public,Processed,2021-03-11T19:01:56+00:00,2021-03-11T19:09:18+00:00
uReFlo3B9E4,56000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,travelin' trav gets locked in a chicken coup!,Private,Processed,2021-03-15T19:15:41+00:00,2021-03-15T19:20:20+00:00
m9Jjx5Z4cb4,31000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,repairing the chicken coupe,Private,Processed,2021-03-15T19:26:04+00:00,2021-03-15T19:28:44+00:00
HliskaeTP9M,18000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Holly,Private,Processed,2021-03-15T20:00:11+00:00,2021-03-15T20:01:37+00:00
pACQFgC1rzw,522000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,3 weeks after my brother's suicide,Public,Processed,2021-04-03T16:30:30+00:00,2021-04-03T17:14:03+00:00
yeh0shL5PQ4,585000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Letting Go,Private,Processed,2021-04-04T13:45:00+00:00,2021-04-04T14:31:26+00:00
BOTk3AJgD8s,54000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,At a Crossroads,Private,Processed,2021-04-04T16:32:25+00:00,2021-04-04T16:39:23+00:00
rudT6AV2fh8,39000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Zac Brown--Dakota wholehearted singing,Private,Processed,2021-04-14T17:30:17+00:00,2021-04-14T17:36:33+00:00
 -GODb5GNv1g,147000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,poco a poco...paso a paso,Public,Processed,2021-04-19T18:55:24+00:00,2021-04-19T19:06:17+00:00
iuGWdAWJdRM,72000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,I will not doubt in darkness,Public,Processed,2021-04-24T23:18:21+00:00,2021-04-24T23:24:24+00:00
yAaDF7wsYhk,41000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,with Lina in the park,Public,Processed,2021-04-25T00:59:07+00:00,2021-04-25T01:02:21+00:00
oR2QHYFfZx4,179000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,the lamb who was slain,Public,Processed,2021-04-28T00:20:12+00:00,2021-04-28T01:38:46+00:00
X0853GuMP84,252000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Reviving an old song,Public,Processed,2021-04-28T00:39:43+00:00,2021-04-28T01:53:34+00:00
Lfbxtfhc0-k,636000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,learning to learn,Public,Processed,2021-04-29T15:52:10+00:00,2021-04-29T16:53:21+00:00
M1ZFzl4Ni1g,655000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,your last day,Public,Processed,2021-04-30T17:15:19+00:00,2021-04-30T18:07:32+00:00
_s6xDcr7I3s,886000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Transcend Suffering by Answering a Calling,Public,Processed,2021-05-01T14:59:14+00:00,2021-05-01T16:09:40+00:00
fr8fUxXtnK4,74000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,I shows up,Public,Processed,2021-05-01T19:08:45+00:00,2021-05-01T19:14:41+00:00
YGCIcqcpLWw,77000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,meeting with Dr Harold Aldridge,Private,Processed,2021-05-05T17:30:05+00:00,2021-05-05T18:11:43+00:00
cwG9IC3i-sQ,20000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Depew oklahoma motorcycle rally,Private,Processed,2021-05-08T21:51:46+00:00,2021-05-09T01:55:20+00:00
u2E2WKqzbYo,225000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,Thank You Be Well,Private,Processed,2021-05-12T02:12:29+00:00,
W0dP2HMWcso,247000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,this is what it's like today,Public,Processed,2021-05-13T20:21:49+00:00,2021-05-13T20:42:15+00:00
yJ-ZpixBwe4,72000,Music,,UCUQkPM6zQzIs0B6HiSlXbwg,"shout out to Hoimaha, Becky, Loysezelle, and Angie",Private,Processed,2021-05-16T01:32:21+00:00,2021-05-16T01:52:05+00:00
Y0ef96Aoims,841000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav genesis story,Public,Processed,2021-05-18T19:11:54+00:00,2021-05-18T21:59:44+00:00
6_CTzCoSKn4,237000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Learn to Practice. Learn to Play,Public,Processed,2021-09-19T19:19:56+00:00,2021-09-19T20:06:08+00:00
lAHPl0o9CZ8,111000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Nadia's bunker,Unlisted,Processed,2021-10-28T14:41:40+00:00,2021-10-28T14:42:59+00:00
mstj-rNHGMc,127000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Magic in all things,Public,Processed,2021-11-08T15:32:01+00:00,2021-11-26T16:29:42+00:00
t6yxvXYST14,1143000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: Henry David Thoreau's Quiet Desperation,Public,Processed,2021-11-24T02:11:17+00:00,2021-11-24T13:12:12+00:00
xqIrUFvkqXo,1691000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: From Desperation to Love,Public,Processed,2021-11-25T20:30:41+00:00,2021-11-26T04:26:23+00:00
zT-zeQkBMDU,988000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Guitar Lesson: A minor scales and chords,Public,Processed,2021-12-01T17:47:56+00:00,2021-12-01T19:27:22+00:00
g6NSd7QcyYw,477000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Guitar Lesson: Eminor scales and chords,Public,Processed,2021-12-01T19:47:46+00:00,2021-12-02T14:42:50+00:00
2wEmIIjGKv4,1066000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Creative Practice and Musical Philosophy,Public,Processed,2021-12-02T23:55:45+00:00,2021-12-03T01:42:26+00:00
HhJUeh8DUwk,183000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,For Stacy Nash,Unlisted,Processed,2021-12-02T23:57:55+00:00,
A1yZdirxm4w,865000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Ukelele Lesson: Beginner (Hello, My Friend)",Public,Processed,2021-12-04T23:56:10+00:00,2021-12-05T01:05:50+00:00
6wSdVQylotM,1615000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Travelin' Trav: Jesus, Thoreau, & the Blackjack Oaks",Public,Processed,2021-12-04T23:59:07+00:00,2021-12-05T01:29:31+00:00
js5vXqrGW9U,55000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: Freedom From Suffering,Public,Processed,2021-12-05T18:33:19+00:00,2021-12-05T18:46:01+00:00
RDQ6pUPmAmU,55000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: Rise Up Now,Public,Processed,2021-12-05T18:46:25+00:00,2021-12-05T18:50:30+00:00
 -_J7kLDWpX0,46000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: Roll In My Sweet Baby's Arms,Public,Processed,2021-12-09T16:33:04+00:00,2021-12-09T16:40:45+00:00
Ewdk5kaRCyA,1734000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Stephen Schettini: releasing unhelpful details,Public,Processed,2021-12-23T00:50:36+00:00,2021-12-23T10:20:02+00:00
o86MyFCpmOs,488000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,"Tigers, Strawberries, nurse sharks, manatees",Public,Processed,2021-12-23T00:57:34+00:00,2021-12-23T10:35:39+00:00
AY0u4_8G3Do,2217000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Tigers and Strawberries,Public,Processed,2021-12-23T00:58:12+00:00,2021-12-23T10:29:48+00:00
9br2VfenUl4,255000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,God's Jealousy,Public,Processed,2021-12-23T01:02:54+00:00,2021-12-27T01:41:54+00:00
YZ6metwuH-w,272000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Eye of the Hurricane 2,Private,Processed,2021-12-23T01:48:04+00:00,
GPf8_2Ia9CY,266000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Eye of the Hurricane,Private,Processed,2021-12-23T01:53:33+00:00,
hrm0BHIRbaI,1731000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Gonchi's flute, Pema Chodron, Eastern High Plains",Public,Processed,2021-12-23T02:23:02+00:00,2021-12-23T04:30:37+00:00
_LJv7B4Xe7E,242000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Christmas music,Public,Processed,2021-12-24T12:26:22+00:00,2021-12-24T20:52:44+00:00
HavMefcdRLA,211000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,"Rumi Poetry #1 (How Long Will You Hide, Like a Life Giving Sun)",Public,Processed,2021-12-29T13:52:24+00:00,2021-12-29T14:36:42+00:00
ggwQUuGA8GA,94000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,J Krishnamurti #1,Public,Processed,2021-12-29T14:35:33+00:00,2021-12-30T12:00:19+00:00
mBHPboJKkcM,133000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Rainer Maria Rilke: Book of Hours 1:1 & 1:2 Love Poems to God,Unlisted,Processed,2021-12-30T13:55:08+00:00,2022-11-06T12:53:34+00:00
zsB4MqSF-yA,103000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,The Willing,Public,Processed,2021-12-30T22:31:59+00:00,2021-12-30T22:40:41+00:00
rUGpJfMcL0I,168000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Labor and the Expression of Worth intro,Public,Processed,2022-01-02T11:40:57+00:00,2022-01-12T21:12:06+00:00
Bqkgg0hPMk4,117000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Stan's call,Public,Processed,2022-01-04T22:54:11+00:00,2022-01-04T23:00:23+00:00
ystTrxSHBbg,15000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,hope for the future,Public,Processed,2022-01-05T17:28:32+00:00,2022-01-05T17:30:04+00:00
7Id83r6KnUI,1829000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,A singing Bowl & The Reasonable Homecoming,Private,Processed,2022-01-05T18:15:49+00:00,
QnBzG-u7ICc,558000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,"Learn to Practice, Learn to Play",Public,Processed,2022-01-05T19:30:29+00:00,2022-01-06T15:05:46+00:00
jnkvOq9tE_w,55000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,"you are not alone, you are loved.",Public,Processed,2022-01-07T14:20:41+00:00,2022-01-07T14:23:18+00:00
MJQgn1syt_E,1851000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Travelin' Trav: Acknowledgement & Resolution,Public,Processed,2022-01-08T20:18:42+00:00,2022-01-08T22:31:37+00:00
SQgP0nQdvQ0,2192000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,C major Scales and the greatest commandment,Public,Processed,2022-01-11T17:53:08+00:00,2022-01-14T23:44:51+00:00
Yvd81g6tWyk,1828000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,A Singing Bowl & A Reasonable Homecoming,Public,Processed,2022-01-11T17:55:55+00:00,2022-01-15T19:33:04+00:00
fz1-bQu8HYs,557000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,the Medicine Man & Psychotropic Cocktails,Public,Processed,2022-01-16T01:15:27+00:00,2022-01-16T07:10:03+00:00
nPMtdnwHrwM,209000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,Ian music lesson,Public,Processed,2022-01-16T01:16:26+00:00,2023-04-14T12:54:44+00:00
g_pgVAANHI0,569000,Entertainment,,UCUQkPM6zQzIs0B6HiSlXbwg,For Timothy,Unlisted,Processed,2022-01-16T01:17:05+00:00,
70fYlraXPQ8,185000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW...Travelin' Trav and friends,Public,Processed,2022-01-17T21:16:25+00:00,2022-01-17T21:43:30+00:00
BmUV_xaszy4,1230000,Education,"Love, She never fails, my friends. Let us give thanks for all our teachers. Let us give thanks to our ancestors. Let us give thanks for all who have gone before us. Let us give thanks to all those in our lives who have given us context for our own being.  May that which is True in us rise up in great strength today. Join me as we celebrate together that beauty which is being born into the nosotros (our ""we"" space). May we be willing to answer our calling to the labor which expresses our deepest worth today.",UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW #1 Love Never Fails & Zac Lee Jazz,Public,Processed,2022-01-18T03:19:40+00:00,2022-01-18T14:54:24+00:00
TXcqDdWJE60,88000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Guitar Therapy,Public,Processed,2022-01-20T18:54:00+00:00,2022-01-20T18:56:26+00:00
y27MAy8cpIg,2362000,Education,"0:00 introduction
1:25 internal migration
2:35 spirit guides
3:20 One
4:44 Great Little House Productions
5:33 Remember Zion
6:14 standing upright
8:07 simplicity
9:35 reborn
11:40 Symbols and Assembly
12:45 Self-Reliance
15:10 Remember Zion
18:48 Love Never Fails
22:44 Ache
23:28 L&tEoW
24:28 Tigers Tigers
26:35 Zac Lee
28:35 Cad's improv
31:00 Zac's improv
33:23 Matt's improv
37:00 taking it seriously",UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Symbols and Assembly,Public,Processed,2022-01-31T11:22:38+00:00,2022-01-31T12:04:31+00:00
7tAxIDU_0kE,334000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: St Francis of the Woods,Public,Processed,2022-01-31T15:00:57+00:00,2022-02-01T12:00:02+00:00
OJnFxRdX2-A,1422000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW Answering a Call Draft 1,Public,Processed,2022-02-02T21:41:37+00:00,2022-06-02T12:43:41+00:00
_5am351tyAA,90000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,What is Informed? sensemaking?,Public,Processed,2022-02-03T08:48:10+00:00,2022-02-03T09:44:12+00:00
aP16agfaMmg,237000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,April Shade,Public,Processed,2022-02-04T17:51:46+00:00,2022-02-04T18:12:03+00:00
SjvwHCaJBOY,1414000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW: Octave exercise and Mike Walker,Public,Processed,2022-02-04T20:40:51+00:00,2022-02-05T06:35:17+00:00
yI2QEM0v530,136000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Return to Nature,Public,Processed,2022-02-10T16:26:25+00:00,2022-02-10T16:37:36+00:00
aVD7FhCh2_s,1911000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Adam Lau & T...video starts at 5'45""",Public,Processed,2022-02-12T18:41:39+00:00,2022-02-13T09:36:39+00:00
NbL4stOa9pA,130000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Chris, mullets, punchlines",Public,Processed,2022-02-13T10:25:24+00:00,2022-02-13T10:29:50+00:00
SH0duvcR-Vg,850000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Get Back Up,Public,Processed,2022-02-14T01:30:39+00:00,2022-02-14T15:19:11+00:00
1qv4a6Pfra0,2480000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Nested Christ Truth,Public,Processed,2022-02-14T01:31:43+00:00,2022-02-15T10:14:35+00:00
xsyluMKiZJQ,1614000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,L&tEoW Search For 12,Public,Processed,2022-02-17T11:30:19+00:00,2022-02-17T12:42:49+00:00
vUTxtZmudwE,277000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"Putin, Ukraine, & snowshovels",Public,Processed,2022-02-25T17:48:13+00:00,2022-02-25T17:57:59+00:00
BKWkFoQG_Ds,39000,Education,a reminder,UCUQkPM6zQzIs0B6HiSlXbwg,a reminder,Public,Processed,2022-03-10T09:17:13+00:00,2022-03-10T09:17:58+00:00
XE_MBSGEDuU,127000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,you are loved.,Public,Processed,2022-03-10T09:34:32+00:00,2022-03-10T09:47:04+00:00
In4zYNGvAXc,28000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"hello, my friend!",Public,Processed,2022-03-16T00:18:44+00:00,2022-03-16T00:25:42+00:00
hOxyxFojdcg,56000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Warrior Spirit Risin' Up,Public,Processed,2022-03-17T22:25:59+00:00,2022-03-17T22:27:25+00:00
 -lL7xDdy2YM,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Search for 12 Juntos,Public,Processed,2022-03-17T22:54:03+00:00,2022-03-17T22:56:51+00:00
Y-wXiYkum8I,60000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Search for 12,Public,Processed,2022-03-18T13:17:18+00:00,2022-03-18T13:18:57+00:00
2ZxUkLfj4jc,57000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,"March 18, 2022",Public,Processed,2022-03-18T13:20:10+00:00,2022-03-20T02:52:30+00:00
9u1rJQgVlzw,58000,Education,,UCUQkPM6zQzIs0B6HiSlXbwg,Musical devotion,Public,Processed,2022-03-18T13:21:29+00:00,2022-03-20T02:54:35+00:00





